timestamp,x,y,z,w
1523148925221523,0.0946045,0.283081,-0.746643,-0.594543
1523148925244082,0.0931396,0.28418,-0.746277,-0.594727
1523148925265139,0.0914917,0.285889,-0.745789,-0.594788
1523148925281182,0.0900879,0.286987,-0.745239,-0.595154
1523148925303742,0.0897217,0.287659,-0.744934,-0.595215
1523148925324797,0.0901489,0.288086,-0.744812,-0.595154
1523148925341349,0.0910034,0.288391,-0.74469,-0.595032
1523148925363901,0.0916748,0.288513,-0.744507,-0.595093
1523148925384958,0.0924072,0.288391,-0.744446,-0.595093
1523148925401503,0.0925903,0.288208,-0.744629,-0.594971
1523148925424063,0.0923462,0.28833,-0.744812,-0.594666
1523148925445618,0.0918579,0.288574,-0.744934,-0.594482
1523148925461160,0.0917969,0.288635,-0.744873,-0.594482
1523148925483723,0.0919189,0.288635,-0.744873,-0.594604
1523148925504783,0.0921021,0.28833,-0.744873,-0.594666
1523148925521321,0.0927734,0.288147,-0.744934,-0.594543
1523148925543880,0.0933228,0.28772,-0.7453,-0.594238
1523148925564937,0.0921631,0.287354,-0.745483,-0.59436
1523148925581485,0.0921021,0.286743,-0.746399,-0.593506
1523148925604041,0.0928345,0.286743,-0.746338,-0.593445
1523148925625097,0.093811,0.28479,-0.74707,-0.593384
1523148925641140,0.0947266,0.28363,-0.747559,-0.59314
1523148925663700,0.0951538,0.283447,-0.747742,-0.592896
1523148925684756,0.0946045,0.283203,-0.747925,-0.592896
1523148925700798,0.0938721,0.283691,-0.747803,-0.592957
1523148925729880,0.0932007,0.284546,-0.747498,-0.593018
1523148925753941,0.0917358,0.285522,-0.74707,-0.593323
1523148925761460,0.0899658,0.286865,-0.746582,-0.593567
1523148925784021,0.0887451,0.287598,-0.746155,-0.593933
1523148925806578,0.0882568,0.288025,-0.745728,-0.594299
1523148925820616,0.0882568,0.287964,-0.745483,-0.594604
1523148925844181,0.0889282,0.287415,-0.745544,-0.594727
1523148925866240,0.0900269,0.286377,-0.745911,-0.594604
1523148925880781,0.0905762,0.285583,-0.746338,-0.59436
1523148925903839,0.0904541,0.285095,-0.746704,-0.594116
1523148925926398,0.0901489,0.28479,-0.746948,-0.594055
1523148925940436,0.0895996,0.284302,-0.747253,-0.593933
1523148925964000,0.0891724,0.283752,-0.74762,-0.593872
1523148925986558,0.0888672,0.283569,-0.747925,-0.593567
1523148926008616,0.0884399,0.283264,-0.748474,-0.593079
1523148926024157,0.0858765,0.28302,-0.748535,-0.593567
1523148926046220,0.0853882,0.28302,-0.749146,-0.592834
1523148926060758,0.0864868,0.28241,-0.749207,-0.592834
1523148926083817,0.0880127,0.280762,-0.749573,-0.592957
1523148926106378,0.0896606,0.28009,-0.749634,-0.592957
1523148926120917,0.0904541,0.28009,-0.749634,-0.592896
1523148926143981,0.0904541,0.280029,-0.749634,-0.592896
1523148926166538,0.0897827,0.280579,-0.749451,-0.592957
1523148926180575,0.0888062,0.281494,-0.749207,-0.592957
1523148926203637,0.0872192,0.282837,-0.748779,-0.59314
1523148926226700,0.0855713,0.284607,-0.748291,-0.59314
1523148926247252,0.0841675,0.285583,-0.747742,-0.593506
1523148926263799,0.0840454,0.286499,-0.747192,-0.593811
1523148926286359,0.0849609,0.287231,-0.746582,-0.594055
1523148926307411,0.0861816,0.286804,-0.746399,-0.59436
1523148926323958,0.0878296,0.286194,-0.74646,-0.59436
1523148926346517,0.0888672,0.285706,-0.746643,-0.594238
1523148926368074,0.0891724,0.285522,-0.746704,-0.594177
1523148926383615,0.0891724,0.285278,-0.746765,-0.594177
1523148926406175,0.0891724,0.285156,-0.746826,-0.594177
1523148926428735,0.0892334,0.284912,-0.746948,-0.594116
1523148926443776,0.0893555,0.284607,-0.747131,-0.594055
1523148926466338,0.0891113,0.28418,-0.747314,-0.593994
1523148926487392,0.0891724,0.283752,-0.74762,-0.593872
1523148926503936,0.0890503,0.283386,-0.747925,-0.593628
1523148926526496,0.0873413,0.283081,-0.747742,-0.594238
1523148926549055,0.0869141,0.283081,-0.748352,-0.593628
1523148926563606,0.0876465,0.282349,-0.748596,-0.593506
1523148926586167,0.0880737,0.279907,-0.749268,-0.593811
1523148926608726,0.0886841,0.279297,-0.749329,-0.593933
1523148926623767,0.0886841,0.279846,-0.748779,-0.59436
1523148926646327,0.0879517,0.279907,-0.748352,-0.59491
1523148926668885,0.0869751,0.281128,-0.747681,-0.595337
1523148926683926,0.0863037,0.282715,-0.747192,-0.595276
1523148926706495,0.0853271,0.283691,-0.746887,-0.595398
1523148926729048,0.0836182,0.285645,-0.746277,-0.595459
1523148926744087,0.0822754,0.287292,-0.745544,-0.595764
1523148926766145,0.0819702,0.287903,-0.745117,-0.596069
1523148926788706,0.0824585,0.288208,-0.744934,-0.596069
1523148926803243,0.0835571,0.288147,-0.744934,-0.595947
1523148926826809,0.0845947,0.288147,-0.744934,-0.595764
1523148926848865,0.0847168,0.287903,-0.744934,-0.595886
1523148926863405,0.0847168,0.28772,-0.744873,-0.596008
1523148926886467,0.0845947,0.287415,-0.744934,-0.59613
1523148926909024,0.0843506,0.286865,-0.745239,-0.596008
1523148926923062,0.0839233,0.286499,-0.745544,-0.595886
1523148926952641,0.0836792,0.286316,-0.745789,-0.595764
1523148926969183,0.0834351,0.286133,-0.74585,-0.595764
1523148926983222,0.083374,0.285522,-0.746155,-0.595703
1523148927013805,0.0835571,0.284851,-0.746521,-0.59552
1523148927028848,0.0836792,0.284546,-0.746948,-0.595093
1523148927043383,0.0825195,0.284302,-0.746704,-0.595703
1523148927066444,0.0823364,0.284729,-0.74707,-0.595032
1523148927089003,0.083374,0.284302,-0.747131,-0.595032
1523148927103042,0.0844727,0.282471,-0.747498,-0.595276
1523148927126104,0.0863647,0.281921,-0.747559,-0.595215
1523148927148663,0.0875854,0.281677,-0.747437,-0.595276
1523148927169717,0.0879517,0.28125,-0.747498,-0.595398
1523148927186263,0.0878296,0.281494,-0.747253,-0.595642
1523148927208823,0.0874634,0.28186,-0.746887,-0.595947
1523148927229880,0.0874023,0.282288,-0.746521,-0.596191
1523148927246435,0.0870972,0.282837,-0.746216,-0.596375
1523148927276507,0.0863037,0.283813,-0.74585,-0.596436
1523148927290038,0.0852661,0.285156,-0.745422,-0.596497
1523148927306593,0.0844727,0.285889,-0.744995,-0.596802
1523148927328642,0.0846558,0.286682,-0.744507,-0.596985
1523148927349696,0.0852661,0.287109,-0.744202,-0.597107
1523148927366243,0.0862427,0.287415,-0.743958,-0.597107
1523148927388801,0.0871582,0.287598,-0.743774,-0.597107
1523148927409860,0.0878906,0.287842,-0.743652,-0.597046
1523148927426402,0.0881958,0.288025,-0.743469,-0.597107
1523148927448962,0.0882568,0.288025,-0.743408,-0.597168
1523148927470020,0.0882568,0.288025,-0.743408,-0.597168
1523148927486061,0.0882568,0.288025,-0.743408,-0.597229
1523148927508620,0.0882568,0.288025,-0.743408,-0.597168
1523148927529675,0.0881348,0.288147,-0.743469,-0.597107
1523148927546220,0.0884399,0.288269,-0.74353,-0.596924
1523148927568781,0.088623,0.287598,-0.74408,-0.596558
1523148927591341,0.0891113,0.28772,-0.74408,-0.596375
1523148927606382,0.0905762,0.28717,-0.744263,-0.596191
1523148927628940,0.0912476,0.28656,-0.744507,-0.59613
1523148927651501,0.0916748,0.286682,-0.744385,-0.59613
1523148927666539,0.0913696,0.286682,-0.744324,-0.596252
1523148927688600,0.0908813,0.286804,-0.744324,-0.596252
1523148927711161,0.0899658,0.287231,-0.744202,-0.596313
1523148927726203,0.0888062,0.288025,-0.74408,-0.596313
1523148927748762,0.0877686,0.28894,-0.743713,-0.596436
1523148927771320,0.0874634,0.289307,-0.743347,-0.596741
1523148927776836,0.0881958,0.289124,-0.743225,-0.596924
1523148927793380,0.0894165,0.288513,-0.743286,-0.596985
1523148927816942,0.090271,0.288086,-0.743347,-0.596924
1523148927836493,0.09021,0.28772,-0.74353,-0.596924
1523148927853036,0.0901489,0.28772,-0.74353,-0.596924
1523148927874095,0.0901489,0.287781,-0.743469,-0.596924
1523148927907681,0.0897827,0.287537,-0.74353,-0.597046
1523148927913198,0.0896606,0.287292,-0.743652,-0.597046
1523148927934254,0.0895996,0.287292,-0.743652,-0.597046
1523148927956815,0.0898438,0.287048,-0.743713,-0.597046
1523148927973358,0.09021,0.286621,-0.743896,-0.596985
1523148927994416,0.090271,0.286377,-0.744263,-0.59668
1523148928016470,0.0895996,0.285645,-0.74408,-0.59729
1523148928033016,0.0893555,0.28595,-0.744324,-0.596924
1523148928061592,0.0908813,0.285156,-0.744446,-0.596863
1523148928076635,0.0921631,0.283813,-0.744812,-0.596924
1523148928094680,0.0935059,0.28363,-0.744629,-0.596985
